ID	STANDARD_VALUE
820641	*
993856	1995.26
757298	14125.38
862947	*
1697356	5011.87
967240	12589.25
967373	*
822470	3981.07
258666	*
86489	*
1120239	*
887875	22387.21
642110	*
879381	*
1699126	*
948009	*
1017773	*
853788	*
1029117	15848.93
805671	*
879803	*
11220	1584.89
978496	*
739266	*
857383	*
896456	*
848945	14125.38
726137	*
832060	3981.07
800142	17782.79
117556	1584.89
789231	*
993369	2511.89
411563	*
219334	*
834999	*
1120382	6309.57
750503	*
980240	*
72036	50.12
922137	*
1120815	*
830397	12589.25
816948	22387.21
241	*
940352	1995.26
834511	3981.07
1013932	10000.0
204079	5011.87
895430	15848.93
988078	*
801552	*
784826	*
912729	10000.0
783077	*
832720	3981.07
887932	*
31289	*
977688	15848.93
950113	*
906897	*
960183	*
1016431	794.33
960657	*
987430	*
1120913	*
950403	*
895143	*
738558	15848.93
1007764	4466.84
726326	12589.25
797992	7943.28
796247	15848.93
141088	3981.07
755666	14125.38
945668	11220.18
803980	10000.0
880101	25118.86
442361	2511.89
835094	*
205525	3162.28
1090823	17782.79
1018204	*
940935	25118.86
421201	*
858618	6309.57
768988	10000.0
1081668	14125.38
750037	*
8531	19952.62
818828	*
959091	*
1287646	*
751794	25118.86
759766	*
28477	*
11002	*
1004965	*
968356	*
1290755	*
774127	1258.93
725998	35481.34
788005	*
738712	*
1120427	14125.38
728401	*
752170	*
1097627	25118.86
1034284	12589.25
1025514	12589.25
955907	3981.07
979367	11220.18
165944	*
1023002	10000.0
1121155	*
982504	7943.28
469763	10000.0
1685145	12589.25
737063	*
761944	7079.46
899835	1258.93
1697475	3548.13
27616	*
837885	*
780765	*
139286	*
933361	*
1702509	19952.62
759610	6309.57
981536	*
1120890	*
729757	*
1019175	7943.28
950253	3981.07
754904	*
878927	25118.86
577030	1000.0
860410	*
1014739	6309.57
779316	31622.78
976071	*
875122	25118.86
753852	3981.07
10099	*
1018101	*
1686631	*
857480	15848.93
236775	10000.0
829146	14125.38
1303685	*
834688	*
27629	*
978772	2511.89
424778	*
674990	12589.25
102920	3981.07
899473	25118.86
869644	*
738819	2511.89
1035307	6309.57
981835	*
821102	*
1027972	*
28119	*
336913	31622.78
930899	12589.25
869456	19952.62
1015421	6309.57
33870	*
943374	3981.07
794944	*
1797609	*
1548099	*
911334	*
753400	*
822598	*
1120576	*
980056	10000.0
723889	17782.79
896721	6309.57
725210	3981.07
1088834	*
734530	*
1699896	7079.46
1120869	*
342014	*
1309826	*
1697680	*
910662	*
724594	*
762043	*
460909	316.23
893900	14125.38
589338	*
255776	*
779925	2511.89
657509	*
889819	39810.72
5052	*
1702784	*
737343	*
775966	39810.72
102039	*
982835	11220.18
770569	15848.93
43740	31622.78
50094	*
855003	*
926623	*
751642	*
838461	*
749464	*
905069	5011.87
788401	891.25
1120781	*
910680	28183.83
1086638	*
989293	4466.84
853780	*
814470	*
876	*
937005	7943.28
135248	*
840136	15848.93
823789	*
913377	3162.28
756185	*
743903	2511.89
821480	*
994349	1995.26
962221	25118.86
736257	*
841009	1000.0
822203	*
1696624	35481.34
969918	8912.51
738157	3162.28
929720	*
826719	*
9311	*
874787	1995.26
1092013	14125.38
875920	*
781976	1995.26
747322	12589.25
912881	7079.46
951724	12589.25
1029470	19952.62
904045	*
780276	*
937709	*
938918	1995.26
1025169	28183.83
1699320	*
766792	*
1024292	3162.28
756940	15848.93
1001032	14125.38
741808	10000.0
939845	3162.28
783600	4466.84
947706	3981.07
1007500	*
858170	*
859933	6309.57
751765	10000.0
750888	*
827446	10000.0
920228	*
853900	11220.18
930715	15848.93
882548	10000.0
1030613	4466.84
990812	7943.28
1089803	25118.86
1685360	*
890104	28183.83
942066	*
899541	10000.0
991122	1000.0
948534	10000.0
65402	7943.28
802594	*
27713	3162.28
782454	*
1032221	3981.07
862574	1000.0
1120886	56.23
946991	*
1030443	*
831778	3981.07
975271	*
914298	*
754888	1258.93
1120636	*
880088	6309.57
1696696	19952.62
994399	25118.86
871411	*
1702694	*
805084	31622.78
1024988	11220.18
788521	*
1120652	*
950542	3981.07
798110	17782.79
836699	2238.72
792946	25118.86
982769	5011.87
866342	25118.86
839405	1000.0
872263	28183.83
956823	12589.25
977681	19952.62
956270	1412.54
828587	12589.25
953422	12589.25
795902	*
996058	*
741670	*
780968	*
877092	*
978672	*
1017074	5011.87
821520	3162.28
985153	*
750637	*
1120230	*
744627	*
954385	*
952977	*
1017237	*
733356	*
997987	*
60060	*
829013	7079.46
893617	*
1120949	*
978114	*
1120889	*
788104	*
764560	*
915971	*
941125	15848.93
783291	*
1703530	*
736457	*
979813	*
868215	7943.28
819746	3981.07
822427	1000.0
751796	*
1698848	*
950549	*
62817	398.11
1007857	*
1016736	3981.07
926931	14125.38
993839	*
294106	*
421294	*
1035991	*
1028376	14125.38
991955	1584.89
769608	15848.93
800620	15848.93
771905	14125.38
783761	3162.28
925552	3548.13
975523	10000.0
1120491	2238.72
1019794	3162.28
743601	794.33
915339	3981.07
875834	28183.83
832838	2511.89
1026397	*
941219	14125.38
911120	*
845451	*
968449	14125.38
247597	*
39358	15848.93
985341	14125.38
944627	7079.46
1033093	19952.62
1097691	*
985250	251.19
739257	3981.07
900516	316.23
252879	2511.89
1006904	*
928520	*
1013611	*
976585	*
1036507	*
799643	3548.13
914056	*
1006660	8912.51
733196	2818.38
706025	2511.89
991468	*
977382	*
13096	*
838135	7943.28
808681	*
1685326	*
1121263	*
890994	12589.25
1682877	3981.07
899393	3981.07
976519	1258.93
898912	*
1120921	*
980060	1000.0
1019587	15848.93
1022762	*
46223	*
838393	*
807050	*
837327	14125.38
1703870	*
960554	7079.46
898079	10000.0
1033064	*
749616	630.96
838199	*
1120470	*
1121187	*
1299025	*
918601	3548.13
913425	1000.0
901183	11220.18
122614	12589.25
1302948	*
920233	707.95
861715	*
421077	10000.0
804828	*
797010	3981.07
879334	*
692258	*
751350	2511.89
892167	25118.86
795927	*
939443	*
729469	*
787453	14125.38
741988	15848.93
927451	*
841981	5011.87
868147	*
800651	*
731766	*
910447	*
1094929	*
903896	15848.93
971452	11220.18
734680	11220.18
733461	*
920195	1000.0
878108	12589.25
4164	5011.87
893746	3548.13
1120221	5623.41
910447	15848.93
827195	7943.28
1082408	*
4164	12589.25
768585	*
882337	*
394231	5011.87
785731	1995.26
973124	14125.38
576291	*
1120677	*
1016992	*
1016940	*
22260	*
1035602	*
1036606	*
782045	*
789493	15848.93
787297	15848.93
754841	3981.07
1014145	15848.93
849815	6309.57
802915	*
1114698	*
903878	398.11
426539	31622.78
747529	3981.07
969674	14125.38
734415	5011.87
987031	25118.86
911103	3162.28
941528	3981.07
833330	794.33
916488	14125.38
1001557	3548.13
939137	15848.93
865560	*
1120839	*
843974	*
779104	*
1120241	*
1120264	*
761713	10000.0
250	1258.93
1027049	*
798974	*
1018566	*
1699728	*
881434	5011.87
795801	*
934607	*
899458	*
870624	*
902928	*
976289	*
1027602	*
812372	25118.86
730781	14125.38
804096	1258.93
531554	1584.89
782118	1584.89
932790	*
976841	*
1120477	*
20131	*
794773	*
1701524	*
777977	*
883287	*
953249	*
966912	*
877403	*
20131	*
1115942	*
906117	15848.93
1001399	22387.21
811386	28183.83
785333	5011.87
1024436	2238.72
752988	15848.93
818383	15848.93
784194	10000.0
789119	28183.83
1681460	25118.86
885457	25118.86
66012	*
936083	31622.78
740252	10000.0
811226	31622.78
863820	14125.38
907017	25118.86
50143	*
862450	1000.0
1686756	2238.72
844564	6309.57
1011943	*
952422	*
1701049	22387.21
1703676	*
900955	*
936275	*
739678	*
782062	2511.89
643064	*
931748	3548.13
729478	15848.93
989409	630.96
822059	*
743267	*
916218	*
997364	12589.25
911968	*
874861	3162.28
951016	1995.26
1310916	*
815118	3548.13
867566	*
769641	*
2010	*
976085	*
6163	*
873802	*
835796	*
831324	*
32533	*
47035	*
746913	17782.79
775716	*
900488	15848.93
754910	*
1110448	31622.78
779715	10000.0
16736	*
33583	10000.0
953661	39810.72
855190	17782.79
870874	*
1015615	2511.89
845618	14125.38
989430	14125.38
824915	*
704761	*
926478	*
978673	*
992439	*
1121214	*
863766	794.33
884654	*
877253	*
857580	*
760611	12589.25
988630	2238.72
955175	7943.28
460188	6309.57
898095	19952.62
1017790	5011.87
977069	794.33
750986	*
1309601	*
961187	2238.72
97010	7943.28
748414	12589.25
876711	*
1008895	*
832930	*
831827	6309.57
806137	*
746233	*
1120773	*
1030557	22387.21
955260	11220.18
759746	1258.93
1634369	*
741347	39810.72
1120334	*
1120317	*
865076	*
899084	5011.87
755247	63.1
367603	15848.93
922719	19952.62
779907	*
16510	*
940369	*
5170	5011.87
5105	6309.57
866422	31622.78
878189	17782.79
1028250	*
758860	*
784507	*
806960	*
780726	501.19
812698	*
1025130	*
776667	14125.38
808855	891.25
1031615	*
1702821	7079.46
932494	1995.26
785384	*
954052	12589.25
852124	*
739663	3981.07
1701980	12589.25
1108362	10000.0
782867	1258.93
811122	3981.07
987656	*
757698	*
562058	*
742162	25118.86
1120445	*
821650	*
770167	*
828918	39810.72
933445	*
823746	15848.93
736714	4466.84
1543669	*
1120459	*
1548499	*
820194	*
1121212	1412.54
1023150	*
1697761	*
799696	*
853485	*
1035562	3981.07
1120490	*
925395	*
840796	*
490064	*
1699372	*
58346	*
939001	*
873342	25118.86
889418	8912.51
923574	*
832763	*
895188	*
1120342	*
675207	*
925258	*
675273	*
608581	*
188213	3.16
995367	10000.0
920775	*
1035741	*
915438	*
891601	14125.38
78169	*
218750	*
977814	*
903026	*
8062	*
934890	*
730168	*
821569	*
857339	*
816169	*
69448	*
741417	*
917253	*
1114548	*
910101	1584.89
826319	15848.93
1000444	1122.02
991797	*
896098	*
748865	*
696326	*
844625	*
903625	12589.25
934231	15848.93
902692	28183.83
7077	7943.28
1120752	*
1080485	*
1028638	*
1121047	*
484626	12589.25
181755	12589.25
819876	*
743811	*
1121184	*
996777	*
815170	8912.51
68578	31622.78
893935	14125.38
867579	*
1121072	*
896905	*
886040	891.25
4941	3981.07
796214	7943.28
897940	2511.89
781903	19952.62
790180	25.12
983011	7943.28
738993	7943.28
860860	15848.93
771555	15848.93
759570	25118.86
857956	25118.86
885711	14125.38
1121108	*
1033287	*
837521	10000.0
62615	*
862607	*
798310	*
900836	*
822134	*
909893	*
842014	15848.93
830059	15848.93
1121193	5011.87
962991	14125.38
1028148	15848.93
1699277	7079.46
1120643	*
2207	*
854802	*
195819	1000.0
866057	1584.89
910715	14125.38
62934	5011.87
875551	17782.79
1105732	*
747318	*
157330	*
765212	14125.38
332795	*
729873	15848.93
751450	14125.38
11199	31622.78
1121110	*
1698875	*
589638	*
768046	*
975205	*
940235	*
985985	*
506573	*
838520	*
744704	*
918767	*
254380	*
776305	7943.28
1700493	*
1015392	15848.93
902110	*
758218	*
981646	*
1014218	*
911349	*
986547	*
800836	3162.28
25305	19952.62
1021464	1258.93
841465	7943.28
797832	*
1114283	*
1030425	*
951806	*
856675	*
755798	*
779030	7943.28
8062	1258.93
948788	12589.25
3859	*
844141	7079.46
780420	39810.72
889869	3162.28
600990	1995.26
785641	15848.93
824127	14125.38
915593	3162.28
109093	7943.28
792788	7943.28
751581	3162.28
758006	2818.38
29514	10000.0
992830	6309.57
918895	14125.38
1309912	*
903547	*
758917	*
51162	*
910382	*
654675	*
1033481	12589.25
818996	25118.86
874421	891.25
753941	3162.28
761532	*
936338	1258.93
972074	*
782646	*
1121074	*
1120364	*
643646	*
642248	*
897995	*
881021	*
989958	*
744889	*
750295	*
1121265	*
842605	3981.07
977652	12589.25
1027661	*
581798	*
696392	*
752273	*
280706	6309.57
779763	12589.25
651619	19952.62
691011	*
933938	*
831996	*
862800	*
1680347	*
851885	*
794485	*
763646	*
1017388	*
1013567	*
989074	*
654675	*
802970	*
419596	10000.0
955721	251.19
856163	1584.89
786897	3981.07
460694	125.89
907036	12589.25
1000330	6309.57
916183	31622.78
1110710	19952.62
905868	12589.25
796288	707.95
1826001	39810.72
784009	7943.28
986113	1995.26
906994	*
1023047	25118.86
765154	15848.93
827510	3162.28
897718	6309.57
878635	7943.28
852101	707.95
757171	12589.25
16396	*
917380	1584.89
746468	15848.93
770101	15848.93
1003754	*
862197	*
934819	39810.72
937812	10000.0
915662	25118.86
761012	1584.89
967560	15848.93
730611	7943.28
993476	251.19
942785	17782.79
922861	14125.38
993844	*
756027	14125.38
10352	*
996002	*
974872	*
1121224	*
1004939	*
756864	*
824282	891.25
777755	17782.79
730636	891.25
871693	28183.83
460189	7943.28
835465	12589.25
790646	5011.87
857057	15848.93
920480	15848.93
862242	15848.93
975168	10000.0
941468	*
775980	3981.07
767910	*
796082	3162.28
843622	35481.34
788764	15848.93
741888	*
913097	*
803835	10000.0
1121023	*
878804	10000.0
949751	*
975178	*
960564	*
1698378	14125.38
730388	14125.38
728180	*
782769	*
872858	3981.07
973315	*
1120424	*
770658	14125.38
1121089	*
795841	*
795545	12589.25
990374	*
848113	14125.38
951105	1995.26
997302	14125.38
978463	501.19
911721	*
962415	*
910692	*
1686249	*
924670	*
1015760	15848.93
936915	6309.57
1120680	*
1003017	*
820796	7943.28
1701762	31622.78
772712	6309.57
1682420	501.19
752429	*
874573	12589.25
857767	12589.25
1120469	*
742333	*
1003589	3548.13
946540	*
1548015	15848.93
975441	15848.93
910583	*
239631	*
816053	4466.84
454742	*
818667	*
1036376	*
667973	1000.0
800842	11220.18
1009204	*
792512	*
816116	14125.38
952790	398.11
921388	281.84
951276	*
859579	*
16656	*
918102	*
1120501	*
859818	*
949927	39810.72
832187	501.19
755946	*
746627	*
866426	316.23
782694	3162.28
940680	*
794180	3981.07
835380	5011.87
795654	3162.28
122408	31622.78
936446	5011.87
881216	2511.89
792776	3981.07
991249	3162.28
1120987	*
735253	*
916500	*
908748	*
1008790	*
739412	*
755004	3981.07
910531	28183.83
957527	8912.51
748035	12589.25
748126	*
6723	*
804599	*
1016322	*
939840	*
1120596	*
1120597	*
872209	*
796186	*
110745	*
979906	39810.72
956908	14125.38
963714	3981.07
1010964	31622.78
942048	12589.25
968657	6309.57
1100052	25118.86
973936	630.96
872780	5011.87
918579	3162.28
1019261	10000.0
910954	2511.89
756520	3981.07
53623	*
1686969	*
814579	28183.83
903676	*
782225	*
755635	*
865533	19952.62
991970	5011.87
735724	7079.46
773504	3981.07
878864	*
1120647	*
753102	*
778577	19952.62
758361	10000.0
62259	*
744308	*
1120922	7079.46
827955	14125.38
1688347	*
978860	630.96
810463	*
794787	*
841091	*
828292	12589.25
808562	17782.79
842074	1584.89
910047	*
841233	3162.28
909103	*
754996	5011.87
31153	12589.25
748726	*
733695	*
982907	15848.93
863916	3981.07
1120940	25118.86
899744	1995.26
480449	15848.93
938888	*
936803	2511.89
777065	3548.13
1120431	28183.83
124126	1584.89
431246	3162.28
1120778	*
996718	794.33
973002	7079.46
756610	15848.93
895496	1412.54
972305	*
956875	*
749585	5011.87
743669	794.33
1245024	*
1120531	*
937395	501.19
114810	*
860801	6309.57
842111	*
744889	*
1120299	*
1031846	*
915670	*
742650	*
851038	*
1028261	*
804358	*
966476	*
814818	*
1016848	6309.57
782150	15848.93
765693	10000.0
963215	25118.86
807885	*
1685526	*
983440	*
954379	*
753951	*
991896	398.11
899501	19952.62
861043	31622.78
825865	*
982242	*
497444	*
833176	*
933747	*
48593	28183.83
467520	19952.62
56001	6309.57
742435	3981.07
802513	5011.87
844769	7943.28
746010	3162.28
976631	7943.28
780541	5011.87
1703460	14125.38
1323971	7943.28
146358	7943.28
965371	794.33
279247	*
740049	*
835436	*
789153	*
1120515	*
208520	*
988164	*
861631	*
972884	15848.93
749295	3981.07
992874	*
732781	*
741388	*
869207	*
874278	*
868662	*
842503	*
1096008	*
1120265	*
1120932	*
725347	*
771146	*
1120968	*
780508	*
856870	*
745360	15848.93
905044	*
794558	*
910748	15848.93
941941	14125.38
912574	*
951216	2511.89
926418	14125.38
731936	*
975979	3162.28
791868	*
911832	*
959927	*
923716	*
900734	*
949366	12589.25
950083	3162.28
861110	1258.93
976403	15848.93
800838	*
1216	*
1702770	12589.25
666467	7943.28
1121153	*
913046	*
861198	*
758542	6309.57
907429	*
2131	*
840273	*
972550	*
732722	25118.86
854267	19952.62
919647	1584.89
858366	*
332802	*
1682088	*
780501	*
899689	*
108897	*
1548458	15848.93
941302	39810.72
783235	1584.89
952312	14125.38
787248	*
858708	*
869996	794.33
45841	15848.93
975462	2511.89
1019026	*
1359434	*
1703683	17782.79
812974	*
931495	316.23
1121120	*
1030176	1258.93
131695	25118.86
1028867	*
1023060	*
186692	*
243147	501.19
753506	*
848804	*
2580	19952.62
32408	25118.86
950305	*
1081937	*
1002358	*
898679	15848.93
895202	1778.28
725482	39810.72
969921	28183.83
745946	*
1019478	*
817915	6309.57
1121156	*
828179	8912.51
781131	15848.93
148501	*
741463	*
14864	*
920121	*
1085582	10000.0
1681408	*
1120356	*
411442	39810.72
827256	*
912189	6309.57
897759	*
485955	*
755574	10000.0
743187	*
839643	*
939093	3981.07
1012273	3162.28
1015388	*
809557	2818.38
950097	1258.93
961846	*
1021250	12589.25
28102	*
777024	*
25658	*
1120910	*
1681077	*
1114630	*
1699348	8912.51
1022752	31622.78
968216	39810.72
940740	11220.18
953211	*
876120	*
784936	10000.0
913802	*
876606	3981.07
996068	*
1121038	*
835085	1995.26
1120223	8912.51
838937	*
856252	891.25
930129	7943.28
1033040	*
1120610	*
461147	2511.89
799127	*
233076	7943.28
779978	31622.78
1036247	10000.0
969537	12589.25
936701	12589.25
936159	*
920971	14125.38
936666	15848.93
998451	*
890426	12589.25
779101	*
796657	3981.07
782472	5011.87
786087	*
286861	2511.89
782467	*
875158	*
789251	3981.07
971625	28183.83
726446	*
1000301	15848.93
785181	15848.93
963201	*
1106329	*
857557	*
868740	19952.62
581798	*
881303	*
10017	*
812889	*
951439	2511.89
752149	*
902511	*
904638	*
907121	*
978710	15848.93
740551	*
854707	5011.87
860840	*
831030	*
875936	6309.57
747540	3981.07
1028696	*
1698880	*
875247	25118.86
1110725	3162.28
994992	*
776412	*
887206	*
978844	15848.93
792846	7943.28
3599	*
725328	17782.79
828676	8912.51
800438	*
6914	1258.93
832404	12589.25
773285	*
979198	2511.89
843353	*
739068	7943.28
50822	12589.25
978543	*
928480	2818.38
705007	*
934089	*
739044	10000.0
905142	*
1034875	*
792821	5011.87
888944	*
1014500	25118.86
1681537	12589.25
734097	*
959864	22387.21
974421	22387.21
998840	5011.87
1036136	12589.25
895519	3162.28
791252	*
859800	5011.87
856886	12589.25
706120	*
1153616	*
779385	*
739609	*
939648	*
777974	*
1029876	*
1029534	*
874744	1258.93
852241	8912.51
1112784	*
790255	*
10385	*
1121132	*
1121133	*
922790	*
1120908	*
1121041	15848.93
1016391	*
779023	501.19
1027423	7079.46
860891	15848.93
740273	*
865492	*
871889	*
939938	1258.93
890013	*
22385	39810.72
1699264	*
913865	3981.07
869324	2511.89
854878	*
841375	*
935532	8912.51
857995	15848.93
460845	251.19
757177	*
1120801	*
1100924	*
377564	5011.87
818361	*
4504	*
884868	10000.0
127133	*
1121151	*
899735	*
774985	10000.0
1014529	6309.57
780019	12589.25
828482	630.96
1016847	3981.07
858929	*
14101	3981.07
917528	*
858961	1258.93
867008	12589.25
946344	15848.93
1118388	*
991135	25118.86
180329	1000.0
779913	*
972080	*
911778	39810.72
833253	3162.28
840909	19952.62
793009	2511.89
819881	251.19
1025189	7943.28
807331	14125.38
892135	4466.84
1121199	*
1110205	*
901331	*
822530	*
1120712	*
1120719	*
302948	316.23
920653	*
725765	*
27672	*
950913	25118.86
911075	3981.07
1317195	3981.07
779836	3981.07
1121188	*
920229	15848.93
778021	25118.86
827372	2511.89
1120644	*
821770	316.23
848405	2238.72
141088	3981.07
743438	25118.86
779147	6309.57
1120702	12589.25
420837	*
1826024	*
862055	*
754453	*
1121149	*
755310	*
898116	*
833888	*
1008011	*
1022967	*
1121251	*
16978	*
904025	*
1018057	*
1033445	*
756046	*
888301	1995.26
929481	17782.79
409286	25118.86
807248	*
588502	*
726328	*
870023	6309.57
1016102	*
779765	31622.78
967089	14125.38
909204	*
944231	*
972623	*
1111431	*
909649	2511.89
771284	10000.0
990871	158.49
820120	5011.87
751677	3981.07
729300	*
971510	*
57621	*
798257	*
830007	*
840392	*
793612	*
915129	*
793231	*
744074	10000.0
1001292	14125.38
36842	25118.86
878347	28183.83
1087220	14125.38
1049225	10000.0
793328	31622.78
823644	15848.93
760671	7943.28
1703220	12589.25
1032009	2511.89
1019593	1258.93
868194	14125.38
823197	3162.28
905492	5011.87
780648	5011.87
784934	28183.83
975115	25118.86
791106	3162.28
763203	3548.13
798999	*
644060	3981.07
